time,pm1,pm2_5,pm10,sensor1,sensor2,sensor3,sensor4
2021-09-10 11:37:00,28.253403584978127,31.027507398041777,34.858778228564134,4.166727611222516,3.476043221836936,2.9854913387970266,2.2667119896662418
2021-09-10 11:37:15,28.27096855525839,31.04520331968476,34.87781694615121,4.172123482903197,3.4780046767096824,2.9926401287182585,2.268889073129417
2021-09-10 11:37:30,28.288356186950566,31.062754479438226,34.896769942336654,4.177473019882179,3.479914708597657,2.999695352022203,2.2710640691306203
2021-09-10 11:37:45,28.305524870344822,31.08011772966324,34.915585368527175,4.1827820820730395,3.481770283502336,3.0066360129493486,2.2732073887458255
2021-09-10 11:38:00,28.322435272018787,31.097251100137452,34.93421205810967,4.188055687148675,3.4835677193119796,3.0134403003921015,2.2752863233373852
2021-09-10 11:38:15,28.339050111237995,31.11411407706105,34.95259986862515,4.193298800737117,3.4853026973313437,3.0200858779050166,2.2772666584954253
2021-09-10 11:38:30,28.355334073633728,31.130667830677304,34.97070007708582,4.198516654816205,3.4869703458128667,3.026550749562747,2.279114752823751
2021-09-10 11:38:45,28.371253821632116,31.146875367306265,34.988465677983626,4.203714593923958,3.4885658800544443,3.0328145948584004,2.280799714997323
2021-09-10 11:39:00,28.386778154338245,31.162701856344214,35.0058518998987,4.208897888595754,3.4900854642395758,3.0388599320489327,2.2822950424123816
2021-09-10 11:39:15,28.401878026588516,31.178114749280915,35.022816281456066,4.2140715156159505,3.4915267861132175,3.0446729951732565,2.283578931760359
2021-09-10 11:39:30,28.416526820349887,31.193084130664946,35.039319307033864,4.219240113010575,3.492889307656875,3.050244722452153,2.2846339352775016
2021-09-10 11:39:45,28.430701688929815,31.20758352215005,35.05532532740004,4.224408109397092,3.4941738701737814,3.0555715236494847,2.285446861057074
2021-09-10 11:40:00,28.444382746562663,31.22158962283347,35.07080237783022,4.229578890460608,3.495381676907453,3.06065484331009,2.286008394319664
2021-09-10 11:40:15,28.457551981099865,31.235081502332786,35.08572187864629,4.234753002214811,3.496514204345033,3.0654999362123636,2.286311653257385
2021-09-10 11:40:30,28.470192965155164,31.248039841570275,35.10005765319086,4.23992723684704,3.497574851945127,3.070114437842562,2.286350789095612
2021-09-10 11:40:45,28.482291227241387,31.26044703628021,35.11378621213794,4.24509473296688,3.498570506309574,3.07450693657418,2.286120921669708
2021-09-10 11:41:00,28.493834132750393,31.2722871283238,35.126886683450934,4.250245993283515,3.499511492024558,3.0786864170100396,2.2856184767826244
2021-09-10 11:41:15,28.50480998581047,31.28354561030387,35.13934081725204,4.255370813296881,3.5004108873334303,3.082662300323633,2.284840963748434
2021-09-10 11:41:30,28.515207386235307,31.294208886381234,35.15113211581109,4.2604591603322355,3.501284248747035,3.0864446576604245,2.283786753487358
2021-09-10 11:41:45,28.525014810219503,31.304263673626384,35.1622443549601,4.265500863605324,3.502149102216909,3.0900445765820375,2.2824556147279056
2021-09-10 11:42:00,28.534220824016543,31.31369671292928,35.17266107936346,4.270485455913703,3.5030235316104794,3.093474164356587,2.280849320746843
2021-09-10 11:42:15,28.542814081115385,31.32249489658777,35.18236560028753,4.275402373865401,3.5039247018331854,3.0967460846286126,2.278971543207895
2021-09-10 11:42:30,28.550783991143756,31.330645694642026,35.19134179292131,4.280241372005025,3.504867983810281,3.099872567917333,2.276827350357463
2021-09-10 11:42:45,28.55812084127324,31.338137406750775,35.199574591783744,4.284993129275856,3.5058661368811026,3.1028642003059286,2.2744226076272342
2021-09-10 11:43:00,28.564816320543386,31.344959574061562,35.20705059581552,4.289649682589779,3.5069282371723802,3.105729226825031,2.271763456414994
2021-09-10 11:43:15,28.57086349387027,31.351102925194876,35.21375828832766,4.294204631913722,3.5080590773698734,3.1084732884666817,2.268856232685342
2021-09-10 11:43:30,28.57625657155678,31.35655938675083,35.21968826068955,4.298653197634362,3.5092596426116724,3.1110992103476973,2.265707580201524
2021-09-10 11:43:45,28.58099163706991,31.361322151016058,35.22483312878779,4.302992150731794,3.5105279703770673,3.1136067809163785,2.2623242954758256
2021-09-10 11:44:00,28.585066320928796,31.36538584650428,35.2291875352146,4.307219570033765,3.511859570967632,3.1159934373237665,2.258713163886223
2021-09-10 11:44:15,28.58847944820478,31.368746630207006,35.232748141304654,4.31133441527535,3.5132476633615557,3.1182557786122245,2.2548814571918827
2021-09-10 11:44:30,28.59123053305275,31.371401789068337,35.23551305645055,4.315336124906101,3.5146835682228614,3.120389631584743,2.2508376924939326
2021-09-10 11:44:45,28.59331958171279,31.373349584777667,35.23748152478433,4.319224353756311,3.516156885770784,3.122388791887728,2.2465913723362854
2021-09-10 11:45:00,28.59474697239901,31.374589109981688,35.23865388223142,4.322998374139667,3.517655432442497,3.124245414212174,2.242152203036749
2021-09-10 11:45:15,28.59551487268267,31.375121317904078,35.239032558815005,4.326655989955961,3.519165137499266,3.1259521566485775,2.2375302209711863
2021-09-10 11:45:30,28.595627689936645,31.37494958315183,35.238622566900034,4.330192808172491,3.5206698142291257,3.1275035138950953,2.2327366111822555
2021-09-10 11:45:45,28.595091465530405,31.3740799146365,35.237431661660615,4.333602053374815,3.52215109735763,3.128896313393672,2.2277845690292652
2021-09-10 11:46:00,28.59391376645929,31.37252061838807,35.235470038352986,4.336874452014311,3.523589079584641,3.1301299663702737,2.2226900864749353
2021-09-10 11:46:15,28.592103131941098,31.37028182775058,35.23274998053357,4.339998014616632,3.5249630468663162,3.1312062334990083,2.217471901831447
2021-09-10 11:46:30,28.5896687431202,31.36737497747906,35.22928557739098,4.342958231401741,3.5262514491046177,3.1321282764795746,2.212150735445828
2021-09-10 11:46:45,28.586620390773387,31.3638124926251,35.22509257354476,4.3457388694170955,3.5274317292916084,3.132899344613963,2.2067485591984672
2021-09-10 11:47:00,28.582968846404714,31.359607945315474,35.22018868137067,4.348322899542026,3.5284810397568,3.133522123800044,2.2012879484449646
2021-09-10 11:47:15,28.5787253580031,31.354776085293608,35.21459397205043,4.350693490925264,3.5293772776393495,3.133998750031064,2.1957914537118306
2021-09-10 11:47:30,28.573901848206816,31.34933274960689,35.20833094531644,4.352834913086693,3.5300993222097916,3.134331151479251,2.1902809799874396
2021-09-10 11:47:45,28.568511341398725,31.34329495894365,35.20142412523701,4.354733266440548,3.530627016256001,3.1345215995534677,2.1847775121460056
2021-09-10 11:48:00,28.562567498377863,31.33668088593316,35.19389956932329,4.3563765488009105,3.5309417261106137,3.134572824197447,2.1793011674532696
